id,carat,cut,color,clarity,depth,table,x,y,z,price
16935,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,1438
13139,1.21,Good,E,I1,64.0,57.0,6.73,6.67,4.29,4201
26629,0.71,Ideal,E,SI2,65.5,55.0,5.62,5.56,3.66,2511
6585,0.28,Very Good,E,VVS2,61.0,57.0,4.22,4.25,2.58,707
19434,1.06,Premium,I,SI2,58.4,58.0,6.7,6.65,3.9,4007
15165,0.7,Ideal,G,VS1,61.4,59.0,5.64,5.73,3.49,2780
5188,1.67,Premium,H,SI1,59.4,61.0,7.78,7.73,4.61,11248
24238,0.41,Ideal,J,VS2,61.7,55.0,4.79,4.81,2.96,587
20038,0.87,Ideal,E,SI2,60.4,58.0,6.19,6.23,3.75,3566
22423,0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
18921,1.07,Very Good,I,SI1,62.6,58.0,6.49,6.57,4.09,4451
7385,1.03,Fair,I,SI2,65.2,56.0,6.42,6.35,4.16,3530
4558,0.32,Fair,F,SI1,64.4,54.0,4.36,4.33,2.8,638
9407,1.0,Good,E,VVS1,64.1,62.0,6.29,6.26,4.02,7084
4493,0.91,Very Good,G,SI1,62.2,57.0,6.12,6.17,3.82,3884
16769,1.05,Very Good,G,VS1,62.3,56.0,6.45,6.51,4.04,7010
15740,1.51,Ideal,H,VS2,62.2,57.0,7.33,7.29,4.55,11540
15620,1.34,Very Good,J,VS1,61.7,59.0,7.03,7.14,4.37,6237
25542,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1066
25836,0.54,Ideal,F,SI2,61.8,56.0,5.26,5.29,3.26,1065
20238,1.01,Very Good,G,VS1,64.4,59.0,6.26,6.31,4.05,6632
11883,0.73,Ideal,G,VVS2,61.0,56.0,5.82,5.86,3.56,3783
12316,0.31,Premium,I,VS2,59.3,59.0,4.42,4.38,2.61,521
16678,2.0,Very Good,J,SI1,63.3,59.0,7.95,7.89,5.01,11189
20534,1.18,Very Good,E,I1,59.9,63.0,6.85,6.8,4.09,3278
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
18109,1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
13119,1.16,Very Good,G,VVS2,61.6,58.0,6.67,6.73,4.13,9205
15368,0.3,Very Good,E,IF,60.9,59.0,4.29,4.32,2.62,949
21218,0.91,Very Good,D,VS1,62.5,56.0,6.14,6.18,3.85,5597
11254,1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
17865,0.3,Good,G,VS2,63.5,58.0,4.24,4.29,2.71,456
5443,0.51,Ideal,I,VS1,62.0,57.0,5.1,5.13,3.17,1376
20575,0.42,Ideal,F,SI1,60.6,57.0,4.84,4.9,2.95,773
3776,0.73,Fair,H,VS2,65.9,55.0,5.68,5.64,3.74,2278
19024,1.59,Ideal,I,SI1,62.4,58.0,7.43,7.48,4.65,9209
17540,0.75,Very Good,E,VVS1,62.3,57.0,5.73,5.83,3.6,4889
10053,0.41,Very Good,E,VS1,62.0,57.0,4.74,4.77,2.95,1079
16508,0.51,Ideal,D,VS1,60.9,57.0,5.2,5.17,3.16,1845
20896,0.41,Ideal,D,VS2,62.4,55.0,4.79,4.76,2.98,1076
15669,0.54,Good,H,SI1,59.4,65.0,5.31,5.22,3.13,1131
3136,0.57,Ideal,G,VS1,62.1,56.0,5.31,5.34,3.3,1868
13504,0.71,Premium,E,SI2,62.7,59.0,5.7,5.66,3.56,2343
12788,0.46,Good,F,VS1,64.4,60.0,4.88,4.9,3.15,1113
14426,0.43,Premium,D,SI1,61.0,57.0,4.88,4.85,2.97,993
21620,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4084
19364,1.52,Premium,H,VS2,61.1,61.0,7.4,7.36,4.51,8825
4525,1.03,Good,J,SI1,63.6,57.0,6.38,6.29,4.03,2855
2238,0.9,Very Good,H,VS2,62.3,59.0,6.1,6.17,3.82,4328
21164,0.3,Good,D,VVS2,61.6,63.0,4.23,4.27,2.62,719
3495,1.0,Good,H,SI2,63.9,55.0,6.25,6.33,4.02,3878
11322,0.93,Good,D,SI2,64.5,58.0,6.11,6.14,3.95,3839
20385,0.25,Ideal,H,VS2,61.0,55.0,4.09,4.11,2.5,367
22322,0.31,Ideal,F,VS1,62.1,56.0,4.32,4.35,2.69,680
8688,0.71,Very Good,H,VS1,62.8,59.0,5.61,5.7,3.55,2428
1976,2.03,Premium,G,I1,61.1,58.0,8.11,8.06,4.94,6377
25984,0.5,Ideal,F,SI1,59.9,57.0,5.19,5.16,3.1,1286
5703,1.01,Premium,H,SI1,60.4,60.0,6.55,6.47,3.93,4977
20932,2.31,Premium,H,SI2,62.1,58.0,8.55,8.47,5.29,12269
8298,0.3,Good,I,SI1,64.1,57.0,4.3,4.25,2.74,506
8699,0.54,Very Good,E,VS2,61.7,58.0,5.21,5.13,3.26,1760
14329,0.4,Ideal,G,SI1,62.0,55.0,4.72,4.76,2.94,692
11489,1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
16939,0.4,Very Good,E,SI1,61.7,58.0,4.67,4.65,2.96,882
21703,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,576
9469,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5299
23229,0.7,Fair,H,I1,62.1,66.0,5.56,5.52,3.44,1138
8011,1.5,Good,H,VS2,63.9,59.0,7.25,7.18,4.61,8165
19746,0.51,Ideal,G,VVS2,62.2,56.0,5.09,5.13,3.18,1827
23301,0.23,Very Good,E,VVS2,61.7,61.0,4.01,4.04,2.39,505
15821,0.51,Very Good,E,SI1,60.8,57.0,5.19,5.24,3.17,1438
23897,0.35,Very Good,D,VS2,62.8,58.0,4.47,4.51,2.82,685
11930,0.31,Premium,G,SI1,61.8,58.0,4.35,4.32,2.68,553
9476,1.53,Ideal,I,VS2,62.3,57.0,7.3,7.35,4.56,9189
21060,0.52,Premium,E,VS1,61.7,58.0,5.17,5.11,3.17,1819
2788,0.71,Very Good,F,VS2,63.5,60.0,5.64,5.67,3.59,2630
21785,0.41,Premium,D,SI2,61.9,58.0,4.73,4.71,2.92,876
14433,0.41,Very Good,H,VVS2,63.1,58.0,4.71,4.74,2.98,847
21483,0.72,Premium,E,VS2,60.9,60.0,5.8,5.76,3.52,2822
25502,2.16,Ideal,G,SI2,62.5,54.2,8.23,8.27,5.16,18001
8516,0.55,Very Good,D,SI1,63.1,56.0,5.19,5.22,3.28,1593
12859,0.4,Very Good,E,VS1,62.7,55.0,4.69,4.72,2.95,1250
12507,1.12,Premium,F,VS2,62.8,56.0,6.67,6.61,4.17,7437
6652,0.53,Premium,E,SI2,59.9,58.0,5.31,5.27,3.17,984
16465,0.42,Ideal,F,SI1,61.6,55.0,4.85,4.83,2.98,838
7640,1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
20885,0.7,Premium,E,SI1,60.0,62.0,5.79,5.75,3.46,2444
5740,1.22,Ideal,H,VS2,60.4,57.0,6.95,6.98,4.21,7506
24069,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
16245,0.25,Ideal,E,VVS1,61.5,55.0,4.09,4.12,2.52,705
19525,0.9,Very Good,H,VS2,63.1,60.0,6.12,6.08,3.85,3919
9521,1.23,Very Good,H,I1,61.9,60.6,6.79,6.85,4.22,3835
24164,1.51,Premium,D,SI2,62.1,60.0,7.3,7.25,4.52,9234
23121,0.55,Ideal,G,VVS2,60.5,56.0,5.36,5.37,3.24,1948
6783,1.05,Very Good,E,VS1,63.1,59.0,6.49,6.45,4.08,7969
14635,0.7,Ideal,I,SI1,60.4,57.0,5.75,5.79,3.49,2623
21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
21052,0.31,Premium,J,VS1,60.7,60.0,4.39,4.34,2.65,523
19023,1.0,Very Good,G,SI1,58.6,63.0,6.56,6.58,3.85,4218
13988,0.56,Ideal,E,VS1,61.3,55.0,5.29,5.32,3.25,1930
11870,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1094
4279,0.53,Premium,E,VVS1,60.8,59.0,5.23,5.17,3.16,2514
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
25990,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
22407,1.01,Very Good,F,SI1,62.7,57.0,6.32,6.38,3.98,5174
8165,0.7,Premium,G,VS1,61.0,59.0,5.77,5.68,3.49,2535
21753,1.22,Very Good,G,SI1,61.8,58.0,6.82,6.88,4.23,6656
16674,0.48,Very Good,D,IF,60.6,55.0,5.08,5.12,3.09,2677
15594,1.59,Ideal,H,VS1,61.8,57.0,7.49,7.42,4.61,12157
19956,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99,3975
10194,1.0,Premium,E,SI2,62.7,58.0,6.41,6.34,4.0,4579
11253,1.04,Very Good,I,I1,61.6,61.0,6.45,6.47,3.98,2745
12633,1.88,Very Good,D,SI2,63.2,60.0,7.84,7.79,4.94,9791
18687,0.55,Ideal,G,VVS2,62.0,56.0,5.26,5.28,3.27,1981
9683,0.44,Ideal,G,IF,61.3,55.0,4.91,4.95,3.02,1378
13938,1.0,Ideal,H,SI1,60.3,56.0,6.54,6.52,3.94,4788
13585,0.53,Premium,D,SI1,61.4,58.0,5.19,5.23,3.2,1566
1441,0.33,Ideal,G,VS1,61.9,55.0,4.44,4.49,2.77,699
12921,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,4227
7957,0.83,Ideal,E,VS2,61.8,57.0,6.04,6.03,3.73,3625
8444,0.7,Very Good,G,VS1,62.8,57.0,5.63,5.68,3.55,2475
8443,0.92,Very Good,F,SI1,62.9,56.0,6.2,6.24,3.91,4037
8260,0.7,Very Good,G,SI1,61.8,56.0,5.7,5.76,3.54,2106
20153,0.92,Very Good,E,SI2,63.2,54.0,6.29,6.25,3.96,3679
13532,1.14,Premium,G,VS2,61.9,58.0,6.68,6.72,4.15,6144
23376,0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
11009,0.3,Good,J,SI1,63.8,56.0,4.23,4.26,2.71,351
7544,0.4,Ideal,I,VVS2,61.4,56.0,4.76,4.79,2.93,1240
983,0.32,Ideal,E,SI1,61.7,54.0,4.42,4.45,2.73,516
25032,0.7,Good,D,VS2,63.9,58.0,5.58,5.62,3.58,3087
10621,1.49,Premium,G,VS1,60.8,62.0,7.41,7.36,4.49,12900
6856,0.41,Premium,H,SI2,62.2,56.0,4.8,4.72,2.96,836
9721,1.08,Very Good,G,SI1,60.6,58.0,6.58,6.73,4.03,4906
26625,1.52,Fair,H,I1,65.4,62.0,7.1,7.02,4.62,4648
12816,0.71,Very Good,G,VS2,61.8,56.0,5.69,5.74,3.53,2647
20285,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66,737
7232,0.3,Very Good,F,IF,62.0,58.0,4.28,4.3,2.66,886
7592,0.3,Ideal,F,VS1,61.3,55.0,4.32,4.36,2.66,570
20139,0.7,Ideal,F,VS1,62.4,56.0,5.67,5.65,3.53,3199
7745,0.51,Ideal,E,SI1,61.4,56.0,5.14,5.16,3.16,1732
17026,0.3,Premium,D,SI2,61.4,59.0,4.31,4.26,2.63,574
26822,1.01,Very Good,G,SI1,62.4,58.0,6.39,6.44,4.0,4653
6197,0.55,Premium,F,SI1,60.2,58.0,5.31,5.35,3.21,1410
18370,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,775
9883,0.3,Premium,D,SI1,62.5,59.0,4.28,4.26,2.67,709
2705,1.01,Good,G,VS2,64.0,59.0,6.27,6.33,4.03,6109
21507,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15877
13837,1.0,Good,E,SI1,61.6,62.0,6.35,6.42,3.93,5784
17716,1.01,Very Good,D,VS2,62.9,58.0,6.35,6.41,4.01,6738
13456,1.51,Very Good,G,SI1,59.6,60.0,7.43,7.47,4.44,11029
20069,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,5042
10448,0.92,Premium,H,VVS2,62.5,58.0,6.25,6.16,3.88,4637
454,1.71,Premium,G,SI1,60.6,58.0,7.79,7.75,4.71,13666
10363,1.18,Ideal,H,SI1,61.4,55.0,6.84,6.78,4.18,6013
23911,0.4,Ideal,F,VVS1,61.4,56.0,4.77,4.81,2.94,1168
6805,0.52,Ideal,H,VS2,62.2,56.4,5.09,5.16,3.19,1391
16755,0.7,Very Good,E,SI2,61.1,62.0,5.68,5.72,3.48,2230
10530,0.73,Fair,D,SI1,64.5,56.0,5.7,5.65,3.66,2539
11646,1.01,Premium,D,SI2,61.5,56.0,6.46,6.39,3.95,4805
24078,0.3,Ideal,F,VS1,62.5,57.0,4.26,4.28,2.67,621
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
8901,0.3,Ideal,H,SI1,62.2,57.0,4.26,4.29,2.66,450
9837,0.31,Ideal,D,VS2,61.5,56.0,4.37,4.35,2.68,942
3502,0.5,Ideal,G,SI2,61.7,57.0,5.1,5.13,3.14,1107
15871,0.82,Very Good,E,SI1,63.2,57.0,5.92,5.97,3.76,2741
12802,0.34,Ideal,D,VVS1,61.2,57.0,4.51,4.54,2.77,1272
24753,1.65,Ideal,D,SI2,61.5,56.0,7.63,7.69,4.71,10847
24980,1.01,Ideal,F,SI2,60.5,57.0,6.53,6.49,3.94,4497
12085,0.5,Ideal,I,VVS2,60.5,57.0,5.14,5.17,3.12,1640
24778,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,619
12782,0.93,Premium,D,SI1,60.8,59.0,6.27,6.24,3.8,4448
13608,0.3,Very Good,H,VVS1,62.5,59.0,4.26,4.29,2.67,684
12284,0.77,Ideal,E,SI1,61.0,56.0,5.92,5.94,3.62,3827
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
4454,0.7,Good,F,VS2,63.8,60.0,5.61,5.52,3.55,2290
1537,0.32,Good,D,SI1,63.6,56.0,4.34,4.37,2.77,589
20116,0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74,666
13058,0.3,Very Good,G,IF,62.8,57.0,4.27,4.3,2.69,895
968,0.9,Ideal,G,VS2,62.7,56.0,6.25,6.15,3.89,4133
16967,1.06,Ideal,E,SI2,60.7,57.0,6.61,6.59,4.0,3977
4312,0.71,Ideal,G,VVS2,61.5,56.0,5.74,5.69,3.52,3504
26465,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,3407
10445,0.53,Ideal,G,VVS2,62.5,54.0,5.19,5.21,3.25,1818
21010,1.52,Very Good,I,VS1,62.2,63.0,7.26,7.23,4.51,9576
24845,0.56,Premium,F,SI2,60.2,58.0,5.36,5.33,3.22,1715
2344,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,1063
23512,0.31,Premium,E,VS1,58.9,59.0,4.5,4.47,2.64,930
15151,1.51,Ideal,J,VS2,61.7,56.0,7.37,7.4,4.54,8203
18113,0.54,Good,E,VVS1,60.3,61.0,5.3,5.32,3.2,2697
24884,0.39,Ideal,D,VVS2,61.8,57.0,4.67,4.71,2.9,1232
25444,0.7,Ideal,G,VS1,61.5,56.0,5.7,5.75,3.52,3065
3537,0.33,Ideal,G,VVS1,61.7,54.0,4.47,4.48,2.76,868
6956,1.04,Ideal,I,SI1,61.7,57.0,6.49,6.54,4.02,4344
2611,1.24,Ideal,J,SI2,60.1,57.0,7.02,6.98,4.21,4783
16832,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3977
8414,1.26,Ideal,H,SI1,61.7,58.0,6.95,6.9,4.27,6476
25940,1.51,Premium,F,SI1,62.8,59.0,7.31,7.28,4.58,11666
6743,2.09,Premium,F,SI2,61.2,57.0,8.26,8.21,5.04,12377
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
21028,0.9,Very Good,G,VS1,62.7,56.0,6.1,6.14,3.84,4780
21335,1.0,Premium,F,SI1,60.3,61.0,6.43,6.38,3.86,4704
6358,0.53,Very Good,E,SI1,61.6,58.0,5.19,5.23,3.21,1395
19465,1.7,Premium,H,VS2,60.6,58.0,7.72,7.65,4.66,10333
21283,0.71,Ideal,F,VVS1,61.8,56.0,5.72,5.74,3.54,3880
18553,0.31,Premium,G,VS2,59.2,60.0,4.47,4.42,2.63,698
6782,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1095
5165,0.91,Good,I,SI1,64.2,59.0,6.05,5.98,3.86,2700
17691,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
19598,1.11,Ideal,I,SI1,62.3,58.0,6.6,6.65,4.13,4771
17898,0.7,Ideal,F,SI1,61.6,55.0,5.72,5.74,3.53,2806
14734,0.71,Ideal,D,SI1,60.2,56.0,5.86,5.83,3.52,2822
4235,1.27,Premium,H,VS2,58.9,61.0,7.09,7.03,4.16,5832
9994,1.25,Very Good,F,VS2,62.5,59.0,6.81,6.89,4.28,9377
8543,1.52,Very Good,I,VS2,62.3,58.0,7.32,7.28,4.55,10051
17870,0.31,Ideal,H,IF,60.8,57.0,4.38,4.4,2.67,761
21317,0.42,Premium,G,VS2,62.0,58.0,4.77,4.81,2.97,847
23195,0.9,Very Good,E,IF,63.9,55.0,6.05,6.09,3.88,7747
19794,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4579
13181,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,800
21417,1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193
2851,0.96,Very Good,G,SI2,63.1,56.0,6.29,6.22,3.95,3951
8239,0.53,Ideal,D,VS2,60.2,57.0,5.26,5.24,3.16,1956
19114,0.3,Ideal,D,SI1,61.9,55.0,4.32,4.34,2.68,524
22759,0.44,Ideal,F,VVS2,60.9,55.0,4.92,4.96,3.01,1196
1191,0.28,Ideal,F,IF,61.9,56.0,4.18,4.21,2.59,787
11144,0.36,Premium,D,SI1,61.5,59.0,4.52,4.55,2.79,663
4485,0.32,Ideal,G,VS2,61.8,55.0,4.4,4.43,2.73,564
9627,0.71,Ideal,I,VS1,61.6,54.7,5.71,5.85,3.54,2397
8038,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3351
6622,0.72,Ideal,F,SI2,61.2,54.0,5.81,5.86,3.57,2422
20969,1.12,Ideal,G,VVS2,61.5,57.0,6.65,6.67,4.1,10305
926,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4676
25633,0.51,Good,F,VS2,63.7,56.0,5.05,5.03,3.21,1574
13167,0.73,Ideal,I,VS2,60.8,56.0,5.82,5.85,3.55,3438
799,2.51,Very Good,J,SI1,63.8,55.0,8.51,8.6,5.46,16842
503,0.3,Ideal,F,VS1,61.7,56.0,4.32,4.34,2.67,570
24352,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
22276,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
21896,1.61,Premium,F,SI1,62.9,59.0,7.5,7.43,4.69,8024
15977,1.0,Premium,H,VS2,58.4,60.0,6.36,6.3,3.7,4514
7242,0.43,Very Good,F,VS2,61.0,57.0,4.84,4.87,2.96,905
23583,0.4,Very Good,D,VS2,62.4,60.0,4.66,4.67,2.91,845
22943,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1073
14596,0.23,Ideal,F,VVS1,62.4,55.0,3.94,3.95,2.46,505
13302,0.34,Premium,I,VVS1,60.5,59.0,4.48,4.54,2.73,626
25366,1.41,Premium,H,VS2,61.2,60.0,7.17,7.21,4.4,8654
373,0.81,Premium,H,SI2,60.0,59.0,6.03,5.97,3.62,2344
8839,0.32,Ideal,F,IF,60.7,56.0,4.43,4.46,2.7,990
18693,1.13,Ideal,G,VS1,61.5,56.0,6.71,6.73,4.13,8051
6820,1.06,Good,G,VS1,63.4,57.0,6.45,6.48,4.1,6477
19173,0.9,Very Good,E,SI1,61.8,59.0,6.11,6.16,3.79,4165
8641,1.0,Good,I,SI2,63.9,60.0,6.26,6.3,4.01,3465
11967,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
24854,0.78,Very Good,G,VS1,61.5,55.0,5.92,5.97,3.66,3472
8169,0.71,Ideal,D,VS2,61.4,56.0,5.74,5.79,3.54,3234
12602,0.37,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,1056
3318,0.31,Ideal,H,VVS1,61.6,55.0,4.38,4.35,2.69,907
25078,1.03,Fair,E,SI2,65.3,59.0,6.3,6.25,4.1,3876
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
20107,1.5,Good,I,SI1,64.0,60.0,7.13,7.25,4.6,8580
10789,0.28,Very Good,H,VS1,63.1,55.0,4.17,4.2,2.64,429
15567,2.01,Ideal,I,SI1,64.8,62.0,7.92,7.82,5.1,16287
19351,0.41,Very Good,D,SI1,63.0,59.0,4.73,4.76,2.99,838
7974,0.51,Very Good,F,VVS2,60.8,56.0,5.17,5.2,3.15,2041
22130,0.31,Ideal,J,VS1,61.9,54.7,4.34,4.36,2.69,429
6617,1.0,Good,J,VS1,61.7,64.0,6.63,6.51,3.82,3920
26640,2.2,Premium,J,VS1,61.7,59.0,8.3,8.34,5.13,15064
20325,1.05,Ideal,G,VS2,61.8,57.0,6.53,6.48,4.02,6586
25766,2.02,Premium,I,VS2,59.6,60.0,8.25,8.2,4.9,16861
15238,0.51,Good,G,SI1,63.7,55.0,5.1,5.07,3.24,1259
14161,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4586
21138,0.55,Premium,E,VS2,62.3,60.0,5.26,5.18,3.25,2030
17526,0.7,Premium,G,SI2,58.0,60.0,5.91,5.88,3.42,2268
12326,0.53,Ideal,I,VVS1,62.2,53.0,5.17,5.21,3.23,1435
12258,0.33,Ideal,D,SI2,60.9,56.0,4.48,4.45,2.72,631
21179,0.41,Premium,D,VVS1,61.6,58.0,4.78,4.74,2.93,1582
12227,0.25,Ideal,E,VVS1,62.3,53.0,4.08,4.11,2.55,783
20030,2.01,Premium,H,SI2,62.2,61.0,8.08,8.04,5.01,15673
2294,1.05,Ideal,F,VVS2,62.1,54.0,6.52,6.55,4.06,9092
12094,1.23,Premium,F,VS1,60.8,58.0,6.94,6.9,4.21,9471
21510,1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224
14891,0.52,Ideal,E,VS2,62.1,57.0,5.22,5.19,3.23,1617
4359,1.0,Good,I,VS2,61.7,60.2,6.29,6.35,3.9,4761
6821,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,8982
16350,0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
24841,0.5,Fair,G,VVS2,66.1,62.0,4.92,4.88,3.24,1659
21534,1.0,Premium,E,VS1,58.7,62.0,6.6,6.55,3.86,7392
3974,0.7,Good,F,SI2,64.1,59.0,5.53,5.58,3.56,2390
19183,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,7292
2854,0.33,Premium,J,VS1,62.8,58.0,4.41,4.38,2.76,557
14910,0.51,Ideal,E,VVS1,62.3,53.7,5.1,5.12,3.19,2524
8565,1.27,Premium,I,SI1,60.9,59.0,6.94,6.99,4.24,5588
26893,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,647
5484,0.52,Very Good,D,SI1,61.7,58.0,5.14,5.22,3.19,1429
16427,0.39,Premium,E,VS2,61.4,58.0,4.73,4.68,2.89,951
1157,0.96,Very Good,F,SI2,60.9,57.0,6.38,6.42,3.9,4142
19120,0.7,Premium,I,VS1,62.4,59.0,5.64,5.55,3.49,2394
1391,0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,789
21213,1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283
16135,0.34,Ideal,D,VS1,60.9,56.0,4.51,4.56,2.76,865
13356,1.52,Ideal,I,VVS1,61.9,56.0,7.34,7.37,4.55,10968
22466,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,15185
20124,0.32,Good,E,SI1,63.1,56.0,4.34,4.37,2.75,524
12194,1.01,Premium,F,SI1,62.3,59.0,6.38,6.4,3.98,4969
25505,0.71,Premium,D,VS2,61.7,58.0,5.53,5.67,3.54,2659
26258,1.16,Premium,H,SI1,61.2,57.0,6.84,6.76,4.16,5554
12586,1.34,Very Good,J,SI2,62.7,56.0,7.05,7.08,4.43,5335
8393,1.25,Ideal,I,SI1,59.6,59.0,7.01,7.09,4.2,6066
4653,0.37,Premium,J,VS2,61.1,60.0,4.63,4.6,2.82,583
4231,0.35,Ideal,I,VS1,61.6,56.0,4.58,4.54,2.81,709
23159,1.23,Premium,I,SI1,60.3,60.0,6.95,6.88,4.17,4133
8873,1.09,Ideal,E,IF,60.1,58.0,6.68,6.72,4.03,15193
15352,1.29,Premium,G,VS1,62.4,58.0,6.89,6.86,4.29,9354
5357,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,3740
11886,0.31,Good,H,VVS2,63.7,55.0,4.32,4.28,2.74,802
14966,0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,2822
5298,1.01,Ideal,H,SI2,62.4,57.0,6.36,6.43,3.99,4693
1054,2.02,Ideal,H,SI2,62.4,56.0,8.14,8.04,5.06,12680
22710,2.18,Ideal,J,VS2,62.2,55.0,8.32,8.36,5.19,16427
12428,1.16,Premium,J,SI1,62.2,58.0,6.75,6.68,4.18,4326
10952,1.5,Good,H,SI2,64.2,56.0,7.26,7.2,4.64,7291
23084,0.59,Ideal,G,VVS2,62.6,57.0,5.33,5.37,3.35,2125
546,0.5,Ideal,H,SI2,62.4,55.0,5.09,5.11,3.18,964
4389,1.01,Very Good,G,VVS2,63.3,57.0,6.31,6.36,4.01,7885
20313,0.3,Ideal,E,VS2,62.0,56.0,4.34,4.3,2.68,844
12035,1.52,Premium,G,VS1,61.4,58.0,7.38,7.35,4.52,13034
23063,0.9,Premium,H,VS2,62.3,58.0,6.18,6.09,3.82,3919
9471,1.54,Very Good,I,VS2,62.2,58.0,7.32,7.37,4.57,8656
11180,1.7,Very Good,J,VVS1,62.9,60.0,7.56,7.61,4.77,10808
18653,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3550
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
2384,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,4368
24230,0.46,Very Good,I,VVS1,61.7,57.0,4.91,4.95,3.1,1163
16825,0.3,Ideal,F,VS1,61.3,55.0,4.36,4.32,2.66,731
18325,0.39,Ideal,F,VS1,62.2,56.0,4.7,4.63,2.9,1024
14493,0.7,Premium,E,SI2,60.6,59.0,5.76,5.73,3.48,2307
24525,0.5,Ideal,E,VS1,61.7,57.0,5.11,5.13,3.16,2192
12535,2.01,Good,F,SI2,64.0,58.0,7.94,7.83,5.05,17313
3813,1.13,Premium,G,SI1,60.9,60.0,6.76,6.67,4.09,5376
21263,0.32,Ideal,F,VS2,61.3,57.0,4.4,4.37,2.69,828
23926,0.64,Very Good,H,VVS2,60.0,59.0,5.59,5.65,3.37,2060
8884,0.4,Ideal,D,VVS1,62.8,57.0,4.65,4.68,2.93,1279
22241,1.09,Good,D,IF,58.7,61.0,6.75,6.85,3.99,16406
24202,0.71,Ideal,D,SI1,61.3,57.0,5.74,5.78,3.53,2690
6616,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,6580
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
